,Date,CO in ug/m^3,Tin Oxide(CO trgt),Benzene in ug/m^3,Titania(NMHC trgt),NOx in ug/m^3,Tungsten Oxide(NOx trgt),NO2 in ug/m^3,Tungsten Oxide(NO2 trgt),Indium Oxide(O3 trgt),Temperature,Relative Humidity,Absolute Humidity,Datetime,Year,Month,Day,WeekDay
7755,2005-01-27 00:00:00,2000.0,966.75,5.988272264341074,811.25,462.27,862.5,167.9,911.0,909.0,4.5,39.85000038147,0.33898886031740166,2005-01-27 21:00:00,2005,1,27,3
7756,2005-01-27 00:00:00,1400.0,902.25,3.6070940024273646,688.5,335.72999999999996,994.5,128.1,838.0,719.0,4.3000000715256,41.125,0.34509728081381524,2005-01-27 22:00:00,2005,1,27,3
7757,2005-01-27 00:00:00,1300.0,915.5,4.256782942407915,724.75,294.31,953.25,114.8,854.5,746.25,4.0249999761581,43.124999046326,0.35514747903067645,2005-01-27 23:00:00,2005,1,27,3
7758,2005-01-28 00:00:00,1200.0,894.5,3.4148505243554346,677.25,271.89,998.5,111.1,827.25,699.75,3.6750000119209,46.025000572205,0.37005787193201645,2005-01-28 00:00:00,2005,1,28,4
7759,2005-01-28 00:00:00,1100.0,866.0,2.408114346922603,613.25,236.17,1075.25,97.4,809.5,578.5,3.3000000119209,47.425000190735,0.37162679007124894,2005-01-28 01:00:00,2005,1,28,4
7760,2005-01-28 00:00:00,900.0,860.75,2.0087426345174735,584.75,178.22,1119.5,77.1,807.25,553.25,3.0249999761581,49.075000762939,0.3773504111507794,2005-01-28 02:00:00,2005,1,28,4
7762,2005-01-28 00:00:00,600.0,848.75,1.2437930532545707,522.25,106.96999999999998,1157.75,50.5,778.5,467.25,3.5749999880791,48.02499961853,0.3835004383883197,2005-01-28 04:00:00,2005,1,28,4
7763,2005-01-28 00:00:00,500.0,817.5,0.8733788045512673,486.0,110.39,1281.5,49.4,780.75,422.25,3.9749999642372,47.75,0.3918937765981137,2005-01-28 05:00:00,2005,1,28,4
7764,2005-01-28 00:00:00,600.0,864.25,1.6129564735127104,554.0,199.31,1159.25,78.7,819.25,544.75,4.0749999284744,48.10000038147,0.39747409287732344,2005-01-28 06:00:00,2005,1,28,4
7765,2005-01-28 00:00:00,700.0,855.5,1.674784556310966,559.0,231.42,1138.25,92.1,810.0,555.75,4.0999999046326,47.424999237061,0.3925662265321938,2005-01-28 07:00:00,2005,1,28,4
7766,2005-01-28 00:00:00,1600.0,1023.5,6.2317436447591925,822.5,521.3599999999999,826.5,166.9,991.5,878.75,4.2499998807907,48.700000762939,0.40727043609512437,2005-01-28 08:00:00,2005,1,28,4
7767,2005-01-28 00:00:00,2200.0,1050.0,8.245998766973687,909.25,649.6099999999999,742.0,205.5,1054.75,992.75,4.0750000476837,49.825000762939,0.411728627549341,2005-01-28 09:00:00,2005,1,28,4
7768,2005-01-28 00:00:00,1800.0,983.5,6.440554720612328,832.0,562.2099999999999,821.5,183.9,965.5,892.0,4.25,48.35000038147,0.4043434413198321,2005-01-28 10:00:00,2005,1,28,4
7769,2005-01-28 00:00:00,1500.0,990.0,5.90803588370757,807.5,529.15,837.5,176.4,975.25,900.5,4.6499999761581,49.699999809265,0.42711909687020944,2005-01-28 11:00:00,2005,1,28,4
7770,2005-01-28 00:00:00,1800.0,970.0,5.706839741200487,798.0,616.93,841.75,191.4,941.25,874.25,4.4750001430511,49.575000762939,0.42099807835416464,2005-01-28 12:00:00,2005,1,28,4
7771,2005-01-28 00:00:00,1400.0,942.75,5.349137711339821,780.75,421.22999999999996,871.0,147.1,924.75,721.75,4.4000000953674,48.375,0.4087129596821109,2005-01-28 13:00:00,2005,1,28,4
7772,2005-01-28 00:00:00,2100.0,994.25,7.322455859811446,870.75,530.29,793.25,173.8,997.0,835.75,4.7249999046326,47.174999237061,0.40749328695353654,2005-01-28 14:00:00,2005,1,28,4
7773,2005-01-28 00:00:00,1600.0,931.5,5.076110451362033,767.25,471.77,887.75,166.6,919.75,668.5,4.1750000715256,49.5,0.41184667613123876,2005-01-28 15:00:00,2005,1,28,4
7774,2005-01-28 00:00:00,1300.0,891.0,3.909047234701311,705.66666666667,366.51,948.66666666667,137.9,860.0,600.0,3.3666667143504,50.699999491374,0.3991137779981253,2005-01-28 16:00:00,2005,1,28,4
7784,2005-01-29 00:00:00,700.0,792.75,0.8175037981246749,480.0,133.57,1306.0,59.5,744.5,376.0,1.8749999701977,49.675000190735,0.35276865449785066,2005-01-29 02:00:00,2005,1,29,5
7786,2005-01-29 00:00:00,500.0,776.0,0.5198613894234412,444.5,69.54,1459.75,34.1,737.25,330.25,1.3749999701977,53.75,0.36866015606292957,2005-01-29 04:00:00,2005,1,29,5
7787,2005-01-29 00:00:00,500.0,766.0,0.5447103347779003,447.75,63.459999999999994,1493.5,31.4,734.25,320.5,0.99999998509884,54.72500038147,0.3656529223877911,2005-01-29 05:00:00,2005,1,29,5
7788,2005-01-29 00:00:00,400.0,774.25,0.6222017535524559,457.5,82.08,1473.25,36.9,734.5,333.75,1.375,52.349999427795,0.35905784184233785,2005-01-29 06:00:00,2005,1,29,5
7789,2005-01-29 00:00:00,500.0,800.5,0.9454247256167749,493.5,139.08,1324.0,57.5,753.5,394.5,1.625,51.02499961853,0.3561146240925633,2005-01-29 07:00:00,2005,1,29,5
7790,2005-01-29 00:00:00,800.0,846.5,2.0188554611551583,585.5,237.88,1163.0,91.9,813.5,472.75,1.3749999701977,53.099999427795,0.3642019362975326,2005-01-29 08:00:00,2005,1,29,5
7791,2005-01-29 00:00:00,1100.0,874.25,2.818464253455941,640.5,292.03,1021.5,109.7,856.75,552.75,1.6749999821186,54.050000190735,0.3785407683428181,2005-01-29 09:00:00,2005,1,29,5
7792,2005-01-29 00:00:00,1100.0,879.0,2.8418478329571455,642.0,265.62,1026.5,100.8,836.0,545.25,2.5,50.950000762939,0.3778328205109608,2005-01-29 10:00:00,2005,1,29,5
7793,2005-01-29 00:00:00,1100.0,887.75,2.995843171964047,651.75,285.19,1025.25,96.0,832.5,547.0,2.875,48.700000762939,0.3706172097265492,2005-01-29 11:00:00,2005,1,29,5
7794,2005-01-29 00:00:00,1100.0,872.5,2.357412445829233,609.75,264.67,1050.75,101.7,818.75,527.0,3.625,45.849999427795,0.3673895280986852,2005-01-29 12:00:00,2005,1,29,5
7795,2005-01-29 00:00:00,1100.0,876.75,2.4776583598193884,618.0,255.54999999999998,1027.0,96.4,829.5,505.25,3.1250000596046,48.075000762939,0.372214286773864,2005-01-29 13:00:00,2005,1,29,5
7796,2005-01-29 00:00:00,1200.0,892.75,3.0158363034358335,653.0,288.8,986.75,101.6,845.0,549.5,3.3500000238419,46.64999961853,0.36681173948839324,2005-01-29 14:00:00,2005,1,29,5
7797,2005-01-29 00:00:00,1000.0,866.0,2.243254681450042,601.75,229.71,1070.5,87.6,808.5,465.25,3.7250000834465,45.824999809265,0.36971424657665825,2005-01-29 15:00:00,2005,1,29,5
7798,2005-01-29 00:00:00,1200.0,873.25,2.638152338588159,628.75,231.23,1049.25,86.8,817.25,466.75,4.4000000953674,43.650000572205,0.3687921638034468,2005-01-29 16:00:00,2005,1,29,5
7799,2005-01-29 00:00:00,1300.0,910.75,3.3937676628112503,676.0,316.72999999999996,997.5,115.1,854.5,555.0,4.0,44.875,0.3689281922221115,2005-01-29 17:00:00,2005,1,29,5
7800,2005-01-29 00:00:00,1400.0,908.0,3.0118331420208437,652.75,313.69,979.75,117.7,846.75,551.0,3.2999999523163,46.849999427795,0.367121028167769,2005-01-29 18:00:00,2005,1,29,5
7801,2005-01-29 00:00:00,1300.0,907.25,3.076155477904867,656.75,360.05,981.25,134.2,843.5,568.75,3.0500000119209,48.125,0.3706830818715987,2005-01-29 19:00:00,2005,1,29,5
7802,2005-01-29 00:00:00,1400.0,925.25,3.419073774940791,677.5,333.64,959.75,125.2,860.75,594.0,2.7749999761581,48.950000762939,0.36995991513056203,2005-01-29 20:00:00,2005,1,29,5
7803,2005-01-29 00:00:00,1500.0,919.5,2.9480911901525007,648.75,372.02,983.25,140.0,849.0,597.75,3.0749999880791,47.449999809265,0.36611338809752564,2005-01-29 21:00:00,2005,1,29,5
7804,2005-01-29 00:00:00,1000.0,865.0,1.7029301011248605,561.25,194.93999999999997,1102.25,83.0,791.25,433.75,2.875,48.950000762939,0.3725197621080709,2005-01-29 22:00:00,2005,1,29,5
7805,2005-01-29 00:00:00,1000.0,867.25,1.594601675350536,552.5,173.28,1135.5,72.6,792.0,411.5,2.8499999642372,49.050000190735,0.3726380243426933,2005-01-29 23:00:00,2005,1,29,5
7806,2005-01-30 00:00:00,1100.0,899.5,2.2786693730582894,604.25,226.1,1051.0,92.1,815.0,468.5,2.8749999403954,49.699998855591,0.3782274031833707,2005-01-30 00:00:00,2005,1,30,6
7807,2005-01-30 00:00:00,1300.0,901.25,2.201069637027039,598.75,278.92,1022.75,108.5,824.5,514.5,3.7500000596046,46.549999237061,0.37620721808157964,2005-01-30 01:00:00,2005,1,30,6
7808,2005-01-30 00:00:00,1000.0,863.0,1.681021836007109,559.5,192.28,1107.25,82.3,787.0,429.5,3.2250000238419,46.925000190735,0.3658180079709599,2005-01-30 02:00:00,2005,1,30,6
7811,2005-01-30 00:00:00,600.0,805.75,0.6303969862560549,458.5,104.69,1321.5,49.7,728.0,368.25,3.0500000715256,44.39999961853,0.3419912469865561,2005-01-30 05:00:00,2005,1,30,6
7812,2005-01-30 00:00:00,500.0,800.5,0.593879404645457,454.0,95.94999999999999,1374.25,44.2,727.25,348.25,3.0249999761581,43.400000572205,0.33371386256265506,2005-01-30 06:00:00,2005,1,30,6
7813,2005-01-30 00:00:00,400.0,790.25,0.4237289612050825,431.25,101.46,1438.5,48.6,722.0,353.5,2.7749999761581,43.77499961853,0.33084769951573306,2005-01-30 07:00:00,2005,1,30,6
7814,2005-01-30 00:00:00,500.0,805.0,0.6869051460291233,465.25,139.83999999999997,1358.25,62.0,735.75,381.5,2.7499999403954,43.199999809265,0.32593928717675696,2005-01-30 08:00:00,2005,1,30,6
7815,2005-01-30 00:00:00,700.0,842.75,1.213755025272912,519.5,214.7,1202.0,85.1,762.0,450.25,3.25,42.25,0.32993921517336505,2005-01-30 09:00:00,2005,1,30,6
7816,2005-01-30 00:00:00,800.0,849.25,1.4102121952545483,537.0,203.48999999999998,1148.0,82.1,756.5,460.25,4.5749999284744,38.950000762939,0.33302966285686403,2005-01-30 10:00:00,2005,1,30,6
7817,2005-01-30 00:00:00,800.0,871.66666666667,1.9807651414344072,582.66666666667,192.47,1126.0,76.5,765.33333333333,440.66666666667,5.5666666030884,37.466667175293,0.3426413268951686,2005-01-30 11:00:00,2005,1,30,6
7818,2005-01-30 00:00:00,1000.0,889.5,2.012111170985982,585.0,244.72,1097.25,92.2,776.0,454.25,7.2000000476837,34.175000190735,0.348801343088381,2005-01-30 12:00:00,2005,1,30,6
7819,2005-01-30 00:00:00,900.0,873.5,1.591551252581906,552.25,239.21,1127.75,95.0,759.5,414.75,6.9000000953674,35.599999427795,0.35612684067599426,2005-01-30 13:00:00,2005,1,30,6
7820,2005-01-30 00:00:00,900.0,862.5,1.6037678797288073,553.25,250.03999999999996,1133.0,95.1,741.5,418.5,8.1999999284744,30.074999809265,0.3280882288821223,2005-01-30 14:00:00,2005,1,30,6
7821,2005-01-30 00:00:00,900.0,839.5,1.766190137668516,566.25,191.14,1175.5,76.4,716.75,368.25,7.6000001430511,27.924999713898,0.292720873984936,2005-01-30 15:00:00,2005,1,30,6
7822,2005-01-30 00:00:00,1000.0,844.5,1.7949775333901974,568.5,243.39,1150.5,94.9,709.0,396.75,7.9250001907349,25.900000095367,0.27743009883085246,2005-01-30 16:00:00,2005,1,30,6
7823,2005-01-30 00:00:00,1000.0,888.0,2.577932199377853,624.75,322.81,1061.5,118.3,762.75,510.25,7.8250000476837,28.349999904633,0.3016608427649318,2005-01-30 17:00:00,2005,1,30,6
7824,2005-01-30 00:00:00,1100.0,845.25,1.968508077313711,581.75,330.78999999999996,1119.5,122.5,719.0,472.5,6.3000000715256,28.849999427795,0.2772136063100663,2005-01-30 18:00:00,2005,1,30,6
7825,2005-01-30 00:00:00,1200.0,880.25,2.8223557959412444,640.75,407.92999999999995,1077.25,139.7,759.25,536.5,5.4249999523163,30.10000038147,0.27264638856908713,2005-01-30 19:00:00,2005,1,30,6
7826,2005-01-30 00:00:00,1600.0,916.5,3.941904751445938,707.5,471.39,972.0,162.8,787.25,669.75,4.9750000238419,31.074999809265,0.2730219600017395,2005-01-30 20:00:00,2005,1,30,6
7827,2005-01-30 00:00:00,1700.0,926.5,4.077540556909493,715.0,469.87,965.25,163.8,796.75,710.75,4.625,33.774999141693,0.28976707149838404,2005-01-30 21:00:00,2005,1,30,6
7828,2005-01-30 00:00:00,1100.0,868.0,2.4299844022774177,614.75,293.17,1094.75,120.0,752.0,551.25,4.2750000953674,36.574999809265,0.30639323695150755,2005-01-30 22:00:00,2005,1,30,6
7829,2005-01-30 00:00:00,1300.0,932.0,3.538226729481069,684.5,353.21,996.25,129.6,820.0,670.0,3.9750000238419,39.025000572205,0.32028596687583205,2005-01-30 23:00:00,2005,1,30,6
7830,2005-01-31 00:00:00,1700.0,971.25,4.5627923859342046,741.0,438.14,900.75,144.6,864.0,770.75,2.9499999880791,42.824999809265,0.3275959641954396,2005-01-31 00:00:00,2005,1,31,0
7831,2005-01-31 00:00:00,1500.0,890.75,2.963972167403005,649.75,330.59999999999997,986.75,126.1,782.25,585.75,3.4499999880791,38.85000038147,0.3075847551223953,2005-01-31 01:00:00,2005,1,31,0
7832,2005-01-31 00:00:00,800.0,806.25,0.9625847188850469,495.25,129.96,1282.25,61.4,684.75,355.25,3.9500000476837,36.39999961853,0.29823173024320615,2005-01-31 02:00:00,2005,1,31,0
7834,2005-01-31 00:00:00,400.0,790.5,0.44830683379032255,434.75,74.66999999999999,1485.75,36.9,667.75,292.0,3.6500000357628,37.674999237061,0.30240221079585994,2005-01-31 04:00:00,2005,1,31,0
7835,2005-01-31 00:00:00,400.0,787.25,0.31747253321469615,415.0,73.53,1474.25,36.7,666.5,292.75,3.4250000119209,38.89999961853,0.3074525006484194,2005-01-31 05:00:00,2005,1,31,0
7836,2005-01-31 00:00:00,400.0,813.5,0.5505148318843021,448.5,103.36,1363.25,49.8,674.25,328.25,3.6500000357628,37.524998664856,0.3011982159564701,2005-01-31 06:00:00,2005,1,31,0
7837,2005-01-31 00:00:00,700.0,843.5,1.4189113306354937,537.75,300.2,1164.25,109.1,725.75,478.5,3.6999999880791,35.175000190735,0.2833048133315654,2005-01-31 07:00:00,2005,1,31,0
7838,2005-01-31 00:00:00,1800.0,1049.25,7.136442302880105,862.75,665.7599999999999,826.0,197.8,922.5,978.75,3.6999999880791,33.925000190735,0.273237122791574,2005-01-31 08:00:00,2005,1,31,0
7840,2005-01-31 00:00:00,3500.0,1293.0,15.140161198407567,1153.0,1110.36,601.75,283.2,1141.0,1667.25,6.5500000715256,34.375,0.33589720352824437,2005-01-31 10:00:00,2005,1,31,0
7841,2005-01-31 00:00:00,2800.0,1120.5,12.484395362586618,1066.25,908.39,682.5,255.9,1040.25,1377.5,9.9749999046326,22.449999809265,0.27531055851306074,2005-01-31 11:00:00,2005,1,31,0
7842,2005-01-31 00:00:00,3100.0,1112.0,12.831290196997946,1078.0,1070.2699999999998,683.25,261.3,1027.5,1426.0,11.874999761581,18.599999427795,0.2581179190368532,2005-01-31 12:00:00,2005,1,31,0
7843,2005-01-31 00:00:00,2500.0,1060.0,11.94645839159858,1047.75,786.22,706.5,180.8,982.75,1246.25,12.475000143051,17.175000190735,0.24774846259527716,2005-01-31 13:00:00,2005,1,31,0
7844,2005-01-31 00:00:00,2700.0,1056.0,11.716971682644164,1039.75,755.44,711.25,194.1,976.0,1187.25,13.175000190735,17.27499961853,0.2606475583936947,2005-01-31 14:00:00,2005,1,31,0
7845,2005-01-31 00:00:00,2900.0,1130.5,14.704713945534742,1139.25,855.9499999999999,642.5,214.1,1097.25,1362.5,13.450000047684,18.699999809265,0.28715754304054947,2005-01-31 15:00:00,2005,1,31,0
7846,2005-01-31 00:00:00,3200.0,1162.0,15.694091975784273,1170.25,956.27,617.75,203.8,1130.75,1424.5,14.074999809265,18.199999809265,0.290847969983995,2005-01-31 16:00:00,2005,1,31,0
7847,2005-01-31 00:00:00,4100.0,1282.75,21.128691785644097,1327.5,1215.62,551.75,228.2,1294.0,1721.75,13.024999856949,20.27499961853,0.3029851530479055,2005-01-31 17:00:00,2005,1,31,0
7848,2005-01-31 00:00:00,6100.0,1414.25,27.441878645022673,1489.75,1601.51,488.0,269.5,1433.25,2050.75,10.424999952316,24.675000190735,0.31163546185750235,2005-01-31 18:00:00,2005,1,31,0
7849,2005-01-31 00:00:00,6800.0,1486.25,30.81015966271046,1569.75,1812.4099999999999,454.75,285.3,1556.5,2178.5,8.5999997854233,29.849999904633,0.3343782358552522,2005-01-31 19:00:00,2005,1,31,0
7850,2005-01-31 00:00:00,6800.0,1522.75,29.231675851030804,1532.75,1869.4099999999999,455.75,281.9,1531.5,2214.0,7.2500001192093,36.824999809265,0.37710565839861554,2005-01-31 20:00:00,2005,1,31,0
7851,2005-01-31 00:00:00,3700.0,1283.25,15.012927038467923,1149.0,1113.0199999999998,587.25,235.0,1148.25,1799.25,6.3250000476837,39.424999237061,0.3794639376958127,2005-01-31 21:00:00,2005,1,31,0
7852,2005-01-31 00:00:00,2100.0,1109.0,7.1480083355179955,863.25,683.43,736.5,208.0,960.0,1526.5,5.375,43.450000762939,0.39224126954426186,2005-01-31 22:00:00,2005,1,31,0
7853,2005-01-31 00:00:00,1400.0,1055.25,5.374725989928815,782.0,438.33,797.5,160.9,940.0,1376.5,5.1499999761581,45.625,0.405644834468355,2005-01-31 23:00:00,2005,1,31,0
7854,2005-02-01 00:00:00,1300.0,1037.5,4.843456686376924,755.5,379.42999999999995,812.5,145.7,920.75,1317.25,4.2250000238419,49.35000038147,0.41200266977345085,2005-02-01 00:00:00,2005,2,1,1
7855,2005-02-01 00:00:00,1100.0,995.5,3.7685115383177186,697.75,290.51,871.0,122.6,893.5,1228.25,4.125,50.050000190735,0.41500316399640425,2005-02-01 01:00:00,2005,2,1,1
7856,2005-02-01 00:00:00,1000.0,994.75,3.4571831132541018,679.75,255.92999999999998,879.0,108.7,904.25,1200.5,4.1000000834465,51.499999046326,0.42629754062741576,2005-02-01 02:00:00,2005,2,1,1
7858,2005-02-01 00:00:00,800.0,1041.5,3.602773223770146,688.25,372.02,814.0,114.5,934.75,1203.5,2.5000000298023,64.825000762939,0.48072644870605274,2005-02-01 04:00:00,2005,2,1,1
7859,2005-02-01 00:00:00,900.0,1041.5,3.830372555883701,701.25,394.82,794.75,113.9,944.75,1216.25,1.8249999582767,68.925001144409,0.48777656196591984,2005-02-01 05:00:00,2005,2,1,1
7860,2005-02-01 00:00:00,1100.0,1024.0,4.247511134487999,724.25,458.09,814.0,122.2,944.25,1197.5,2.0249999761581,64.949997901917,0.4660707590932538,2005-02-01 06:00:00,2005,2,1,1
7861,2005-02-01 00:00:00,1600.0,1146.75,7.67671485304409,885.75,792.87,702.25,149.0,1055.75,1380.75,2.1500000059605,65.349999427795,0.47302240168047477,2005-02-01 07:00:00,2005,2,1,1
7862,2005-02-01 00:00:00,3700.0,1496.25,20.039046119280368,1297.5,1702.3999999999999,492.25,186.8,1440.5,1873.0,3.0749999880791,64.000001907349,0.49380943373518205,2005-02-01 08:00:00,2005,2,1,1
7863,2005-02-01 00:00:00,4800.0,1541.25,22.05545401182248,1352.5,1835.59,448.5,197.6,1491.75,2112.0,3.7000000476837,61.675000190735,0.49673985480808547,2005-02-01 09:00:00,2005,2,1,1
7864,2005-02-01 00:00:00,4100.0,1490.5,17.162044936043465,1214.75,1668.7699999999998,503.25,195.8,1342.5,2037.5,4.4249999523163,58.825000762939,0.49785111632828644,2005-02-01 10:00:00,2005,2,1,1
7865,2005-02-01 00:00:00,4500.0,1533.0,21.368017549710537,1334.0,1872.2599999999998,465.75,218.3,1433.5,2118.0,5.7750000953674,54.125,0.5020010965504756,2005-02-01 11:00:00,2005,2,1,1
7866,2005-02-01 00:00:00,4500.0,1507.0,19.841950486357188,1292.0,1931.73,479.0,227.1,1378.5,2110.0,7.3250000476837,50.775000572205,0.5225709535957681,2005-02-01 12:00:00,2005,2,1,1
7867,2005-02-01 00:00:00,3700.0,1451.25,18.842720684121055,1263.75,1297.32,497.0,181.1,1407.5,1964.5,9.4500000476837,47.175000190735,0.5589246323981615,2005-02-01 13:00:00,2005,2,1,1
7868,2005-02-01 00:00:00,4200.0,1432.0,18.842720684121055,1263.75,1253.24,487.0,178.9,1475.75,1888.0,11.774999856949,44.375,0.6118362572863334,2005-02-01 14:00:00,2005,2,1,1
7869,2005-02-01 00:00:00,3300.0,1407.5,16.71911362967545,1201.5,935.56,505.5,150.6,1410.5,1773.5,12.674999952316,45.5,0.6648335272283474,2005-02-01 15:00:00,2005,2,1,1
7870,2005-02-01 00:00:00,3200.0,1377.25,14.368053785119464,1128.5,944.49,539.75,162.3,1391.5,1625.75,13.5,44.775000572205,0.6897668021602372,2005-02-01 16:00:00,2005,2,1,1
7871,2005-02-01 00:00:00,3600.0,1454.0,16.32223680581251,1189.5,1068.18,507.75,164.8,1434.25,1761.25,12.274999856949,48.925001144409,0.6967065862935075,2005-02-01 17:00:00,2005,2,1,1
7872,2005-02-01 00:00:00,3500.0,1268.25,14.360264054926166,1128.25,1024.86,572.75,173.0,1254.5,1532.75,10.775000095367,40.250000953674,0.5200798760171779,2005-02-01 18:00:00,2005,2,1,1
7873,2005-02-01 00:00:00,4100.0,1258.75,17.0445644951321,1211.25,953.99,559.0,187.6,1243.0,1530.75,9.3750002384186,36.675000190735,0.43238343009613645,2005-02-01 19:00:00,2005,2,1,1
7874,2005-02-01 00:00:00,4000.0,1260.5,14.807148739274531,1142.5,858.04,595.25,186.4,1207.75,1476.5,8.2500001192093,39.450000762939,0.431789830421247,2005-02-01 20:00:00,2005,2,1,1
7875,2005-02-01 00:00:00,3300.0,1132.75,9.823748670124626,971.0,678.3,682.75,172.4,1058.75,1331.5,7.8250000476837,41.25,0.43892450814505646,2005-02-01 21:00:00,2005,2,1,1
7876,2005-02-01 00:00:00,3000.0,1054.25,6.139279509279001,818.25,548.53,777.0,149.8,966.25,1210.25,7.3000000715256,43.849999427795,0.4505469349372552,2005-02-01 22:00:00,2005,2,1,1
7877,2005-02-01 00:00:00,2600.0,1054.75,5.400366310442631,783.25,419.9,804.75,136.9,968.75,1167.25,6.6749999523163,47.574999809265,0.4687972508344696,2005-02-01 23:00:00,2005,2,1,1
7878,2005-02-02 00:00:00,2600.0,1059.0,4.673235491327255,746.75,387.97999999999996,819.75,132.8,963.5,1133.0,6.5749999284744,51.150000572205,0.5006544691361169,2005-02-02 00:00:00,2005,2,2,2
7879,2005-02-02 00:00:00,2600.0,1062.75,5.116173813476844,769.25,347.7,806.5,121.5,992.5,1108.75,6.3500000238419,52.624999046326,0.5073654238970405,2005-02-02 01:00:00,2005,2,2,2
7880,2005-02-02 00:00:00,2900.0,1134.6666666667,6.942947620573204,854.33333333333,422.17999999999995,721.66666666667,129.6,1065.3333333333,1218.0,5.2666665712992,57.766666412354,0.5176718213941421,2005-02-02 02:00:00,2005,2,2,2
7882,2005-02-02 00:00:00,2500.0,1058.25,4.789678926627398,752.75,399.76,763.75,120.8,985.5,1149.25,3.2500000596046,66.775000572205,0.5214601508228618,2005-02-02 04:00:00,2005,2,2,2
7883,2005-02-02 00:00:00,2000.0,1039.75,3.602773223770146,688.25,352.07,846.0,114.5,919.75,1089.5,3.6750000715256,62.924999237061,0.5059400568084067,2005-02-02 05:00:00,2005,2,2,2
7884,2005-02-02 00:00:00,2200.0,1068.5,4.477145352169449,736.5,488.29999999999995,792.0,125.3,946.0,1114.0,2.5750000476837,67.52499961853,0.503350785275184,2005-02-02 06:00:00,2005,2,2,2
7885,2005-02-02 00:00:00,2400.0,1041.75,5.151339345473077,771.0,564.87,795.0,135.8,941.25,1088.75,3.5499999523163,60.925000190735,0.48567903738330737,2005-02-02 07:00:00,2005,2,2,2
7886,2005-02-02 00:00:00,4000.0,1322.25,15.068535654215179,1150.75,1088.7,566.25,174.2,1286.25,1446.25,2.7499999403954,63.449999809265,0.478723328715428,2005-02-02 08:00:00,2005,2,2,2
7887,2005-02-02 00:00:00,6700.0,1549.25,27.257365967436975,1485.25,1678.08,421.5,223.7,1637.75,1929.5,2.8000000119209,64.174999237061,0.4858662207769465,2005-02-02 09:00:00,2005,2,2,2
7888,2005-02-02 00:00:00,5600.0,1415.75,19.601196486314695,1285.25,1564.6499999999999,500.75,229.5,1390.25,1809.0,5.8250001072884,53.10000038147,0.494159124544284,2005-02-02 10:00:00,2005,2,2,2
7889,2005-02-02 00:00:00,4300.0,1336.75,14.82293484014385,1143.0,1315.94,559.5,204.6,1236.25,1768.5,9.7249999046326,40.050000190735,0.4831585826756064,2005-02-02 11:00:00,2005,2,2,2
7890,2005-02-02 00:00:00,4000.0,1280.75,14.461670977219812,1131.5,1356.03,577.0,203.8,1206.25,1696.0,12.724999904633,30.000000476837,0.439762689436361,2005-02-02 12:00:00,2005,2,2,2
7891,2005-02-02 00:00:00,2600.0,1036.5,10.076866943416698,980.5,736.8199999999999,720.5,139.4,999.5,1086.25,13.675000190735,20.675000667572,0.32208213245948586,2005-02-02 13:00:00,2005,2,2,2
7892,2005-02-02 00:00:00,2200.0,1028.25,10.13721772169623,982.75,640.87,727.75,132.8,978.5,1048.0,13.725000143051,19.925000190735,0.31139047121196994,2005-02-02 14:00:00,2005,2,2,2
7893,2005-02-02 00:00:00,1900.0,983.5,8.344623049077795,913.25,619.4,761.75,127.3,929.5,990.0,14.050000190735,18.074999809265,0.28839104575633295,2005-02-02 15:00:00,2005,2,2,2
7894,2005-02-02 00:00:00,1800.0,1010.25,9.010583552600266,939.75,624.15,759.25,123.8,960.0,1027.0,14.525000095367,17.974999904633,0.2955864274136654,2005-02-02 16:00:00,2005,2,2,2
7895,2005-02-02 00:00:00,3100.0,1112.75,13.362988476365068,1095.75,883.12,644.5,157.5,1092.25,1358.75,13.174999952316,20.375,0.30742078370110476,2005-02-02 17:00:00,2005,2,2,2
7896,2005-02-02 00:00:00,4800.0,1253.0,19.538983413509012,1283.5,1162.99,535.75,170.6,1285.25,1618.0,10.525000095367,25.125000476837,0.31939711234021506,2005-02-02 18:00:00,2005,2,2,2
7897,2005-02-02 00:00:00,5800.0,1399.5,27.802171271351266,1498.5,1442.1,461.25,193.3,1526.75,1869.25,8.9250001907349,31.425000190735,0.35966295278100324,2005-02-02 19:00:00,2005,2,2,2
7898,2005-02-02 00:00:00,5900.0,1470.0,31.405757664319367,1583.5,1464.1399999999999,435.75,195.4,1641.0,2032.5,8.2250002622604,36.175000190735,0.395288170469737,2005-02-02 20:00:00,2005,2,2,2
7899,2005-02-02 00:00:00,4100.0,1280.75,15.621359219570662,1168.0,1243.74,571.0,211.7,1195.25,1755.5,6.7000000476837,39.574999809265,0.3906207514135915,2005-02-02 21:00:00,2005,2,2,2
7900,2005-02-02 00:00:00,1800.0,1083.75,6.963911210659508,855.25,631.37,748.0,192.8,938.75,1446.25,5.8250000476837,41.950000762939,0.3903950173134726,2005-02-02 22:00:00,2005,2,2,2
7901,2005-02-02 00:00:00,1700.0,1097.0,7.820412173392475,891.75,545.1099999999999,719.25,167.4,979.25,1423.25,4.8500000238419,45.900000572205,0.3998635831975385,2005-02-02 23:00:00,2005,2,2,2
7902,2005-02-03 00:00:00,1700.0,1032.25,5.5656943067991325,791.25,459.03999999999996,793.25,155.5,914.75,1278.0,4.5000001192093,47.949999809265,0.4078924909402121,2005-02-03 00:00:00,2005,2,3,3
